"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"050336","050336",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","LODI MEMORIAL HOSPITAL                  ","975 S. FAIRMONT AVENUE                  ",,"LODI                                    ","CA                                      ","92541                                   ","SAN JOAQUIN                             ",,,,1549849,,,0.216199994087219,,,182,66612,13985,2521,32354,,1076.96997070312,,3061,575,7426,2853,,,,75,,163
"050342","050342",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","PIONEERS MEM. HOSPITAL                  ","207 W. LEGION RD.                       ",,"BRAWLEY                                 ","CA                                      ","97222-                                  ","IMPERIAL                                ",,,,1689269,,,0.442699998617172,,,107,39055,7282,2161,21779,,717.590026855469,,1571,555,5764,2150,,,,,,
"050348","050348",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","UCI MEDICAL CENTER                      ","101 THE CITY DRIVE SOUTH                ",,"ORANGE                                  ","CA                                      ","92868                                   ","ORANGE                                  ",17107891,44573,,5816033,4210,,0.43189999461174,3249543,2481987,353,128783,22008,18870,108197,266.25,4660.259765625,,4259,2315,19733,5301,1,,786,44,1273,264
"050350","050350",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","BEVERLY COMMUNITY HOSPITAL              ","309 WEST BEVERLY BLVD                   ",,"MONTEBELLO                              ","CA                                      ","90640                                   ","LOS ANGELES                             ",,,,2221212,,,0.441799998283386,,,224,80934,10819,4602,37671,,683.679992675781,,1879,1053,8928,,,,,,,
"050351","050351",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","TORRANCE MEM. MEDICAL CENTER            ","3330 WEST LOMITA BLVD.                  ",,"TORRANCE                                ","CA                                      ","90505                                   ","LOS ANGELES  CA                         ",,,,880084,,,0.0535000003874302,,,581,212646,27112,7237,103258,,2312.5400390625,,5613,1486,25214,1309,,,,,,
"050352","050352",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","BARTON MEMORIAL HOSPITAL                ","2170 SOUTH AVENUE                       ",,"SOUTH LAKE TAHOE                        ","CA                                      ","96158                                   ","EL DORADO                               ",,,,203941,,,0.119999997317791,,,63,23058,2344,964,7178,,555.299987792969,,582,193,2081,669,,,,,,
"050353","050353",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","PROVIDENCE LTTL CO MARY MC TORRANCE     ","4101 TORRANCE BLVD                      ",,"TORRANCE                                ","CA                                      ","90503-                                  ","LOS ANGELES                             ",,,,2352495,,,0.19990000128746,,,337,123342,18099,,70685,,495.429992675781,,4066,,18578,2322,,,,,,
"050357","050357",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","GOLETA VALLEY COTTAGE HOSPITAL          ","351 SOUTH PATTERSON AVENUE              ",,"SANTA BARBARA                           ","CA                                      ","93160-                                  ","SANTA BARBARA                           ",,,,,,,,,,28,10248,2001,63,3890,,259.320007324219,,727,23,1613,123,,,,,,
"050359","050359",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","Amended","TULARE REGIONAL MEDICAL CENTER          ","869 CHERRY STREET                       ",,"TULARE                                  ","CA                                      ","93274                                   ","TULARE                                  ",,,,643404,,,0.337399989366531,,,108,39420,5093,859,14261,,392.799987792969,,901,247,2942,1132,,,,,,
"050360","050360",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","MARIN GENERAL HOSPITAL                  ","250 BON AIR ROAD                        ",,"GREENBRAE                               ","CA                                      ","94904                                   ","MARIN                                   ",,,,1750707,,,0.137700006365776,,,218,79788,17606,3602,38467,,1266.35998535156,,3734,1056,8050,740,,,,,740,
"050367","050367",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","NORTHBAY HOSPITAL GROUP                 ","1200 B GALE WILSON BLVD                 ",,"FAIRFIELD                               ","CA                                      ","94533                                   ","SOLANO                                  ",,,,3738770,,,0.303700000047684,,,182,66612,20893,,46711,,1764.01000976562,,3856,695,9063,,,,,,,
"050373","050373",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","LAC+USC MEDICAL CENTER                  ","1200 N. STATE STREET                    ",,"LOS ANGELES                             ","CA                                      ","90033                                   ","LOS ANGELES                             ",8027276,,,3568933,,,0.745800018310547,3127054,1983639,594,216810,11084,75634,175277,631.940002441406,7352.509765625,,1471,12119,29000,,,,193,,751,
"050376","050376",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","HARBOR-UCLA MEDICAL CENTER              ","1000 WEST CARSON STREET                 ",,"TORRANCE                                ","CA                                      ","90509                                   ","LOS ANGELES                             ",6871038,,,2703866,,,0.641799986362457,4007960,1938418,388,141620,8830,35195,98154,450.290008544922,3936.47998046875,,1375,7498,18076,6101,226,,123,,552,
"050378","050378",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","PACIFICA HOSPITAL OF THE VALLEY         ","9449 SAN FERNANDO ROAD                  ",,"SUN VALLEY                              ","CA                                      ","91352-1421                              ","LOS ANGELES                             ",,,,941269,,,0.795199990272522,,,133,48671,3584,13345,23105,,404.579986572266,,613,2282,4042,979,,,,,,
"050380","050380",2/1/2016,"01-FEB-16",1/31/2017,"31-JAN-17","As Submitted","GOOD SAMARITAN HOSPITAL                 ","2425 SAMARITAN DRIVE                    ",,"SAN JOSE                                ","CA                                      ","95124                                   ","SANTA CLARA                             ",,,,1301211,,,0.0728999972343445,,,319,117300,26334,3071,81801,,1433.56005859375,,4928,456,15819,,,,,23,735,336
"050382","050382",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","CITRUS VALLEY MEDICAL CENTER            ","210 WEST SAN BERNARDINO ROAD            ",,"COVINA                                  ","CA                                      ","91723                                   ","LOS ANGELES                             ",,,,5307707,,,0.463499993085861,,,481,176046,23823,23229,104085,,1889.07995605469,,4393,4095,23690,,,,,5,,232
"050390","050390",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","HEMET VALLEY MEDICAL CENTER             ","1117 EAST DEVONSHIRE AVENUE             ",,"HEMET                                   ","CA                                      ","92543                                   ","RIVERSIDE                               ",958452,,,1422060,,,0.250200003385544,986524,180188,304,111264,12299,13594,45618,23.3500003814697,673.22998046875,,2310,3298,9953,,,,,,,
"050393","050393",10/1/2015,"01-OCT-15",9/30/2016,"30-SEP-16","Amended","PIH HOSPITAL - DOWNEY                   ","11500 BROOKSHIRE AVENUE                 ","7010                                    ","DOWNEY                                  ","CA                                      ","90241-7010                              ","LOS ANGELES                             ",874231,,,1193012,,,0.301400005817413,682317,181325,183,66978,7756,4112,30062,24.6100006103516,931,,1625,908,7937,1073,,,,,,
"050394","050394",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","CMH OF SAN BUENAVENTURA                 ","147 N. BRENT STREET                     ",,"VENTURA                                 ","CA                                      ","93003                                   ","VENTURA                                 ",3736687,,,1145115,,,0.132499992847443,1298678,606883,201,73566,13895,3656,52526,41.4799995422363,1565,,2989,708,12209,,,,,,,
"050396","050396",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","SANTA BARBARA COTTAGE HOSPITAL          ","400 WEST PUEBLO STREET                  ","689                                     ","SANTA BARBARA                           ","CA                                      ","93102                                   ","SANTA BARBARA                           ",2726492,1346042,,1845484,693730,,0.157600000500679,1082263,343318,325,118950,28628,13452,78162,56.6699981689453,2392.61010742188,,5773,1062,16530,2430,,,,23,,649
"050397","050397",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","COALINGA REGIONAL MEDICAL CENTER        ","1191 PHELPS AVENUE                      ",,"COALINGA                                ","CA                                      ","93210-                                  ","FRESNO  CA                              ",,,,7026,,,0.119999997317791,,,22,8030,114,29,325,,94.5299987792969,,37,11,113,23,,,,,,
"050407","050407",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","CHINESE HOSPITAL                        ","845 JACKSON STREET                      ",,"SAN FRANCISCO                           ","CA                                      ","94133-                                  ","SAN FRANCISCO                           ",,,,167482,,,0.119999997317791,,,57,20862,2467,98,6388,,354.859985351562,,496,16,1382,,,,,,,
"050411","050411",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","KFH - SOUTH BAY                         ","25825 S. VERMONT AVENUE                 ",,"HARBOR CITY                             ","CA                                      ","90710                                   ","LOS ANGELES                             ",27390,,,,,,,93847,17800,325,101038,1812,648,41390,4.09000015258789,1031,,341,131,10987,1044,,,,,,
"050414","050414",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","MERCY HOSPITAL OF FOLSOM                ","1650 CREEKSIDE DRIVE                    ",,"FOLSOM                                  ","CA                                      ","93630                                   ","SACRAMENTO                              ",,,,509355,,,0.0806000009179115,,,106,38796,8774,1422,25157,,571.5,,2099,271,6880,,,,,,,
"050417","050417",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","SUTTER COAST HOSPITAL                   ","800 EAST WASHINGTON                     ",,"CRESCENT CITY                           ","CA                                      ","95531-3699                              ","DEL NORTE                               ",,,,255735,,,0.119999997317791,,,39,14274,3614,,7192,,296.579986572266,,904,,1952,105,,,,,,88
"050423","050423",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","PALO VERDE HOSPITAL                     ","250 NORTH FIRST STREET DRAWER 2         ",,"BLYTHE                                  ","CA                                      ","92225-                                  ","RIVERSIDE                               ",,,,37676,,,0.119999997317791,,,51,18615,662,1037,2545,,147.419998168945,,186,462,994,8,,,,,,
"050424","050424",10/1/2015,"01-OCT-15",9/30/2016,"30-SEP-16","As Submitted","SCRIPPS GREEN HOSPITAL                  ","10666 NORTH TORREY PINES ROAD           ",,"LA JOLLA                                ","CA                                      ","92037                                   ","SAN DIEGO                               ",4892523,,,,,,,1047939,351827,166,60756,12795,564,34317,64.9700012207031,1203.85998535156,,3202,58,9214,109,,,,,,
"050425","050425",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","KFH - SACRAMENTO                        ","2025 MORSE AVENUE                       ",,"SACRAMENTO                              ","CA                                      ","95825-                                  ","SACRAMENTO                              ",388785,,,,,,,616163,182455,287,105042,3501,981,45023,20.4699993133545,1061.75,,801,200,10999,594,,,,,,
