"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"150133","150133",3/1/2017,"01-MAR-17",2/28/2018,"28-FEB-18","As Submitted","KOSCIUSKO COMMUNITY HOSPITAL            ","2101 EAST DUBOIS DRIVE                  ",,"WARSAW                                  ","IN                                      ","46580-                                  ","KOSCIUSKO                               ",,,,95659,,,0.0604999996721745,,,72,26280,3449,1713,10150,,395.380004882812,,930,437,2915,,,,,,,
"150146","150146",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","COMMUNITY HOSPITAL OF NOBLE CTY  INC    ","401 SAWYER ROAD                         ","728                                     ","KENDALLVILLE                            ","IN                                      ","46755-0728                              ",,,,,91110,28729,,0.119999997317791,,,31,11315,2044,111,5937,,213,,791,457,2028,,,,,,,
"150149","150149",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","DEACONESS WOMENS HOSPITAL               ","4199 GATEWAY BLVD                       ",,"NEWBURGH                                ","IN                                      ","47630-                                  ","WARRICK                                 ",,,,7075,,,0.119999997317791,,,74,27010,84,1600,23043,,502.809997558594,,37,158,3703,1410,,,,,,
"150150","150150",4/1/2017,"01-APR-17",3/31/2018,"31-MAR-18","As Submitted","DUPONT HOSPITAL                         ","2520 E. DUPONT ROAD                     ",,"FORT WAYNE                              ","IN                                      ","46825-                                  ","ALLEN                                   ",,,,240449,,,0.222200006246567,,,131,47815,2088,2453,21789,,593.359985351562,,554,958,4526,,,,,,,
"150153","150153",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ST. VINCENT HEART CENTER                ","10580 N MERIDIAN ST                     ",,"INDIANAPOLIS                            ","IN                                      ","46290                                   ","HAMILTON                                ",,,,,,,,,,107,39055,9517,165,19160,,374.070007324219,,2116,46,4360,196,,,,,,
"150157","150157",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ST. VINCENT CARMEL HOSPITAL             ","13500 NORTH MERIDIAN STREET             ",,"CARMEL                                  ","IN                                      ","46033                                   ","HAMILTON                                ",,,,118645,,,0.0390000008046627,,,153,55845,4580,485,18950,,519.950012207031,,1224,94,6899,695,,,,,,
"150158","150158",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","IU HEALTH WEST HOSPITAL                 ","1111 N. RONALD REAGAN PARKWAY           ",,"AVON                                    ","IN                                      ","46123-7085                              ","HENDRICKS                               ",,,,286131,,,0.0544000007212162,,,127,46355,11793,1325,30477,,742.059997558594,,2542,76,7792,930,,,,,,
"150160","150160",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","INDIANA ORTHOPAEDIC HOSPITAL LLC        ","8450 NORTHWEST BOULEVARD                ",,"INDIANAPOLIS                            ","IN                                      ","46278                                   ","MARION                                  ",,,,,,,,,,38,13870,2137,62,5313,,307.980010986328,,1098,34,3031,,,,,,,
"150161","150161",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","IU HEALTH NORTH HOSPITAL                ","11700 NORTH MERIDIAN ST                 ",,"CARMEL                                  ","IN                                      ","46032-4656                              ","HAMILTON                                ",,,,354185,,,0.0838000029325485,,,149,54385,7080,1552,33470,,791.609985351562,,1828,82,9701,890,,,,,,
"150162","150162",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","ST. FRANCIS HOSPITAL & HEALTH CENTER    ","8111 S. EMERSON AVENUE                  ",,"INDIANAPOLIS                            ","IN                                      ","46237                                   ","MARION                                  ",1829191,,,1757593,,,0.0869000032544136,698143,344008,440,160160,39492,2751,102162,22.6000003814697,2397.18994140625,,7834,305,19162,2606,,,,1,,368
"150165","150165",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","FRANCISCAN HEALTH MUNSTER               ","701 SUPERIOR STREET                     ",,"MUNSTER                                 ","IN                                      ","46321                                   ","LAKE                                    ",,,,,,,,,,63,22995,5209,762,10805,,369.660003662109,,1113,194,2419,,,,,,,
"150166","150166",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","PINNACLE HOSPITAL                       ","9301 CONNECTICUT DRIVE                  ",,"CROWN POINT                             ","IN                                      ","46307                                   ","LAKE                                    ",,,,,,,,,,18,6570,1421,4,3207,,190.759994506836,,391,2,881,,,,,,,
"150167","150167",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","ORTHOPAEDIC HOSPT.AT PARKVIEW           ","11119 PARKVIEW PLAZA DRIVE              ",,"FORT WAYNE                              ","IN                                      ","46845-1705                              ","ALLEN                                   ",,,,,,,,,,37,13505,1821,13,5269,,217.809997558594,,849,4,2708,25,,,,,,
"150168","150168",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","LUTHERAN MUSCULOSKELETAL CENTER         ","7952 W. JEFFERSON BLVD                  ",,"FORT WAYNE                              ","IN                                      ","46804                                   ",,,,,,,,,,,39,14235,1863,326,5634,,230.860000610352,,773,128,2445,,,,,,,
"150169","150169",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","COMMUNITY HOSPITAL OF INDIANA  INC.     ","7150 CLEARVISTA DRIVE                   ",,"INDIANAPOLIS                            ","IN                                      ","46256                                   ","MARION                                  ",340833,,,1590098,,,0.153899997472763,110415,30092,280,102200,20191,5111,79792,4.01000022888184,1404.35998535156,,4653,161,17042,2912,,,,,373,
"150172","150172",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","Amended","PHYSICIANS MEDICAL CENTER               ","4023 REES LANE                          ",,"NEW ALBANY                              ","IN                                      ","47150                                   ","FLOYD                                   ",,,,,,,,,,12,4380,343,37,1329,,120.23999786377,,177,101,495,,,,,,,
"150173","150173",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","IU HEALTH ARNETT HOSPITAL               ","6165 MCCARTY LANE                       ",,"LAFAYETTE                               ","IN                                      ","47905                                   ","TIPPECANOE                              ",,,,819024,,,0.0961999967694283,,,180,65700,16807,2187,41509,,1796.98999023438,,3733,132,10640,1351,,,,,,
"150175","150175",10/1/2016,"01-OCT-16",9/30/2017,"30-SEP-17","As Submitted","HEART HOSPITAL AT DEACONESS GATEWAY     ","4007 GATEWAY BOULEVARD                  ",,"NEWBURGH                                ","IN                                      ","47630-                                  ","WARRICK                                 ",,,,,,,,,,24,8760,3269,48,5958,,156.399993896484,,802,15,1495,50,,,,,,
"150176","150176",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","KENTUCKIANA MEDICAL CENTER              ","4601 MEDICAL PLAZA WAY                  ",,"CLARKSVILLE                             ","IN                                      ","47129                                   ","CLARK                                   ",,,,83727,,,0.0428000018000603,,,46,16790,4310,33,8017,,230,,760,8,1382,163,,,,,,
"150177","150177",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","UNITY MEDICAL AND SURGICAL HOSPITAL     ","4455 EDISON LAKES PKWY                  ",,"MISHAWAKA                               ","IN                                      ","46545                                   ","ST. JOSEPH                              ",,,,,,,,,,29,10585,455,6,1259,,145.440002441406,,162,4,440,,,,,,,
"150179","150179",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","FAIRBANKS                               ","8102 CLEARVISTA                         ",,"INDIANAPOLIS                            ","IN                                      ","46256                                   ","MARION                                  ",,,,42989,,,0.119999997317791,,,86,31390,1814,15,16082,,250.600006103516,,260,4,3230,881,,,,,,
"150181","150181",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ST. VINCENT FISHERS HOSPITAL            ","13861 OLIO RD                           ",,"FISHERS                                 ","IN                                      ","46037                                   ","HAMILTON                                ",,,,18848,,,0.048200000077486,,,46,16790,590,38,3688,,165.470001220703,,204,19,1233,306,,,,,,
"150182","150182",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","ST FRANCIS CARMEL                       ","12188B N. MERIDIAN STREET               ",,"CARMEL                                  ","IN                                      ","46032                                   ","MARION                                  ",,,,,,,,,,6,2190,245,,516,,40.2200012207031,,178,,371,10,,,,,,
"150183","150183",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","MONROE HOSPITAL                         ","4011 SOUTH MONROE MEDICAL PARK BLVD     ",,"BLOOMINGTON                             ","IN                                      ","47403                                   ","MONROE                                  ",,,,65402,,,0.0509999990463257,,,32,11680,2348,77,4220,,178.009994506836,,626,24,1204,,,,,,,
"151300","151300",5/1/2017,"01-MAY-17",4/30/2018,"30-APR-18","As Submitted","COMMUNITY HOSPITAL OF BREMEN  INC.      ","1020 HIGH RD                            ","8                                       ","BREMEN                                  ","IN                                      ","46506-                                  ","MARSHALL                                ",,,,,,,,,,24,8760,348,14,1011,,130.619995117188,,79,7,277,67,,,,,,
"151301","151301",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ST. VINCENT RANDOLPH HOSPITAL           ","473 GREENVILLE AVE.                     ",,"WINCHESTER                              ","IN                                      ","47934                                   ","RANDOLPH                                ",,,,,,,,,,25,9125,563,67,1902,,87.629997253418,,143,27,509,135,,,,,,
"151302","151302",1/1/2017,"01-JAN-17",12/31/2017,"31-DEC-17","As Submitted","IU HEALTH BLACKFORD HOSPITAL            ","410 PILGRIM STREET                      ",,"HARTFORD CITY                           ","IN                                      ","47348                                   ","BLACKFORD                               ",,,,,,,,,,15,5475,1512,4,2011,,96.379997253418,,228,1,312,14,,,,,,
"151303","151303",7/1/2017,"01-JUL-17",6/30/2018,"30-JUN-18","As Submitted","ST. VINCENT JENNINGS HOSPITAL           ","301 HENRY STREET                        ",,"NORTH VERNON                            ","IN                                      ","47265                                   ","JENNINGS                                ",,,,,,,,,,25,9125,505,14,744,,56.7099990844727,,128,7,212,15,,,,,,
